type,store,core,size,count,output
singles_group,11KZ,Принт 5в1 черный,2XL,1,/Users/adil/Docs/kaspi_etl/docs/ops/kaspi/Kaspi_orders/Today/5.10.25_11KZ_qnt1/NORMAL_singles/Принт 5в1 черный_2XL-1.pdf
