type,store,core,size,count,output
singles_group,OnlyFit,Принт 5в1 черный,2XL,2,/Users/adil/Docs/kaspi_etl/docs/ops/kaspi/Kaspi_orders/Today/30.9.25_OnlyFit_qnt18/NORMAL_singles/Принт 5в1 черный_2XL-2.pdf
singles_group,OnlyFit,Принт 5в1 черный,3XL,2,/Users/adil/Docs/kaspi_etl/docs/ops/kaspi/Kaspi_orders/Today/30.9.25_OnlyFit_qnt18/NORMAL_singles/Принт 5в1 черный_3XL-2.pdf
singles_group,OnlyFit,Принт 5в1 черный,L,4,/Users/adil/Docs/kaspi_etl/docs/ops/kaspi/Kaspi_orders/Today/30.9.25_OnlyFit_qnt18/NORMAL_singles/Принт 5в1 черный_L-4.pdf
singles_group,OnlyFit,Принт 5в1 черный,M,1,/Users/adil/Docs/kaspi_etl/docs/ops/kaspi/Kaspi_orders/Today/30.9.25_OnlyFit_qnt18/NORMAL_singles/Принт 5в1 черный_M-1.pdf
singles_group,OnlyFit,Принт 5в1 черный,XL,9,/Users/adil/Docs/kaspi_etl/docs/ops/kaspi/Kaspi_orders/Today/30.9.25_OnlyFit_qnt18/NORMAL_singles/Принт 5в1 черный_XL-9.pdf
