product_url,product_code,total_sellers_qnt,seller_name,price_kzt,ratings_qnt
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gioia-parfjumernyi-nabor-30-ml-dlja-zhenschin-135293872/?c=710000000,135293872,4,Sahina.kz,43498,807
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gioia-parfjumernyi-nabor-30-ml-dlja-zhenschin-135293872/?c=710000000,135293872,4,Perfume BAR,43499,807
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gioia-parfjumernyi-nabor-30-ml-dlja-zhenschin-135293872/?c=710000000,135293872,4,CosMarket,43500,807
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gioia-parfjumernyi-nabor-30-ml-dlja-zhenschin-135293872/?c=710000000,135293872,4,ADN Store,49990,807
https://kaspi.kz/shop/p/essens-muzhskoi-parfjum-m029-duhi-parfum-50-ml-dlja-muzhchin-131877496/?c=710000000,131877496,3,Lovely Parfume,13600,130
https://kaspi.kz/shop/p/essens-muzhskoi-parfjum-m029-duhi-parfum-50-ml-dlja-muzhchin-131877496/?c=710000000,131877496,3,ЭКО МАРКЕТ,13602,130
https://kaspi.kz/shop/p/essens-muzhskoi-parfjum-m029-duhi-parfum-50-ml-dlja-muzhchin-131877496/?c=710000000,131877496,3,RAYANA BEAUTY,13795,130
https://kaspi.kz/shop/p/gucci-eau-de-parfum-ii-duhi-parfum-20-ml-dlja-zhenschin-135215788/?c=710000000,135215788,1,Мир покупок,16000,287
https://kaspi.kz/shop/p/essential-parfums-bois-imperial-refillable-limited-edition-parfjumernaja-voda-edp-100-ml-uniseks-118315569/?c=710000000,118315569,2,Perfume Home,79990,277
https://kaspi.kz/shop/p/essential-parfums-bois-imperial-refillable-limited-edition-parfjumernaja-voda-edp-100-ml-uniseks-118315569/?c=710000000,118315569,2,COCO-SHOP,82500,277
https://kaspi.kz/shop/p/essens-w124-duhi-parfum-50-ml-dlja-zhenschin-duhi-parfum-50-ml-dlja-zhenschin-117209973/?c=710000000,117209973,2,АРОМАТ,14490,32
https://kaspi.kz/shop/p/essens-w124-duhi-parfum-50-ml-dlja-zhenschin-duhi-parfum-50-ml-dlja-zhenschin-117209973/?c=710000000,117209973,2,ЭКО МАРКЕТ,14500,32
https://kaspi.kz/shop/p/antonio-banderas-dose-queen-of-seduction-tualetnaja-voda-edt-30-ml-dlja-zhenschin-117774090/?c=710000000,117774090,1,ПАРФЮМ.KZ,12295,138
https://kaspi.kz/shop/p/montale-roses-musk-gold-box-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-115886623/?c=710000000,115886623,5,Forever Yоung,39989,418
https://kaspi.kz/shop/p/montale-roses-musk-gold-box-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-115886623/?c=710000000,115886623,5,My Way,39990,418
https://kaspi.kz/shop/p/montale-roses-musk-gold-box-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-115886623/?c=710000000,115886623,5,MIM Cosmetics,45890,418
https://kaspi.kz/shop/p/montale-roses-musk-gold-box-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-115886623/?c=710000000,115886623,5,Okey,46000,418
https://kaspi.kz/shop/p/montale-roses-musk-gold-box-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-115886623/?c=710000000,115886623,5,Estual,55958,418
https://kaspi.kz/shop/p/rochas-mademoiselle-in-paris-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-120433594/?c=710000000,120433594,2,MonAmie,17160,6150
https://kaspi.kz/shop/p/rochas-mademoiselle-in-paris-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-120433594/?c=710000000,120433594,2,ПАРФЮМ.KZ,28195,6150
https://kaspi.kz/shop/p/prada-paradoxe-virtual-flower-zhenskaja-parfjumernaja-voda-edp-30-ml-132568392/?c=710000000,132568392,5,MonAmie,37870,6150
https://kaspi.kz/shop/p/prada-paradoxe-virtual-flower-zhenskaja-parfjumernaja-voda-edp-30-ml-132568392/?c=710000000,132568392,5,Monamie kz,37870,6150
https://kaspi.kz/shop/p/prada-paradoxe-virtual-flower-zhenskaja-parfjumernaja-voda-edp-30-ml-132568392/?c=710000000,132568392,5,CosMarket,54000,6150
https://kaspi.kz/shop/p/prada-paradoxe-virtual-flower-zhenskaja-parfjumernaja-voda-edp-30-ml-132568392/?c=710000000,132568392,5,Amavi,54100,6150
https://kaspi.kz/shop/p/prada-paradoxe-virtual-flower-zhenskaja-parfjumernaja-voda-edp-30-ml-132568392/?c=710000000,132568392,5,ПАРФЮМ.KZ,79595,6150
https://kaspi.kz/shop/p/milton-lloyd-colour-me-dark-green-homme-gold-silver-sport-parfjumernyi-nabor-50-ml-dlja-muzhchin-134447051/?c=710000000,134447051,2,MiniM-kz,19990,3095
https://kaspi.kz/shop/p/milton-lloyd-colour-me-dark-green-homme-gold-silver-sport-parfjumernyi-nabor-50-ml-dlja-muzhchin-134447051/?c=710000000,134447051,2,ТОРГОВЫЙ ЦЕНТР ШАМПУНЕЙ в КЗ все бренды здесь,19990,3095
https://kaspi.kz/shop/p/montblanc-explorer-parfjumernaja-voda-edp-110-ml-dlja-muzhchin-135749069/?c=710000000,135749069,4,Love in Paris,31169,972
https://kaspi.kz/shop/p/montblanc-explorer-parfjumernaja-voda-edp-110-ml-dlja-muzhchin-135749069/?c=710000000,135749069,4,Aroma Secret,31170,972
https://kaspi.kz/shop/p/montblanc-explorer-parfjumernaja-voda-edp-110-ml-dlja-muzhchin-135749069/?c=710000000,135749069,4,VIVERA,31172,972
https://kaspi.kz/shop/p/montblanc-explorer-parfjumernaja-voda-edp-110-ml-dlja-muzhchin-135749069/?c=710000000,135749069,4,PARFUM-KZ - Официальный Магазин,35440,972
https://kaspi.kz/shop/p/versace-bright-crystal-parfjumernyi-nabor-50-ml-dlja-zhenschin-140493583/?c=710000000,140493583,1,Monamie kz,40500,1000
https://kaspi.kz/shop/p/moschino-funny-edt-50-atomaizer-5-ml-tualetnaja-voda-edt-55-ml-dlja-zhenschin-135749044/?c=710000000,135749044,2,Aroma Secret,18999,1583
https://kaspi.kz/shop/p/moschino-funny-edt-50-atomaizer-5-ml-tualetnaja-voda-edt-55-ml-dlja-zhenschin-135749044/?c=710000000,135749044,2,Love in Paris,18999,1583
https://kaspi.kz/shop/p/jean-paul-gaultier-divine-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-113620778/?c=710000000,113620778,5,CosMarket,43400,507
https://kaspi.kz/shop/p/jean-paul-gaultier-divine-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-113620778/?c=710000000,113620778,5,perfumeshop_astana,43500,507
https://kaspi.kz/shop/p/jean-paul-gaultier-divine-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-113620778/?c=710000000,113620778,5,Perfume Home,44990,507
https://kaspi.kz/shop/p/jean-paul-gaultier-divine-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-113620778/?c=710000000,113620778,5,Amavi,55700,507
https://kaspi.kz/shop/p/jean-paul-gaultier-divine-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-113620778/?c=710000000,113620778,5,ПАРФЮМ.KZ,74595,507
https://kaspi.kz/shop/p/lanvin-a-girl-in-capri-tualetnaja-voda-edt-90-ml-17303063/?c=710000000,17303063,1,PrimeStore.KZ,24000,261
https://kaspi.kz/shop/p/dolce-gabbana-light-blue-parfjumernyi-nabor-100-ml-dlja-zhenschin-139325649/?c=710000000,139325649,3,MonAmie,64440,6150
https://kaspi.kz/shop/p/dolce-gabbana-light-blue-parfjumernyi-nabor-100-ml-dlja-zhenschin-139325649/?c=710000000,139325649,3,Monamie kz,64440,6150
https://kaspi.kz/shop/p/dolce-gabbana-light-blue-parfjumernyi-nabor-100-ml-dlja-zhenschin-139325649/?c=710000000,139325649,3,Beauty Market KZ,85920,6150
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100830517/?c=710000000,100830517,10,Elegance Fragrance,27990,82
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100830517/?c=710000000,100830517,10,Beauty Market KZ,28000,82
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100830517/?c=710000000,100830517,10,CosMarket,31700,82
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100830517/?c=710000000,100830517,10,MonAmie,35630,82
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100830517/?c=710000000,100830517,10,Monamie kz,35630,82
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100830517/?c=710000000,100830517,10,Amavi,38170,82
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100830517/?c=710000000,100830517,10,perfumeshop_astana,39000,82
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100830517/?c=710000000,100830517,10,Adel-Parfum,49997,82
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100830517/?c=710000000,100830517,10,ПАРФЮМ.KZ,58695,82
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100830517/?c=710000000,100830517,10,Deluxe market,69999,82
https://kaspi.kz/shop/p/hugo-boss-bottled-absolu-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-130327967/?c=710000000,130327967,1,MonAmie,53760,6150
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-108487165/?c=710000000,108487165,10,Sahina.kz,39195,67
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-108487165/?c=710000000,108487165,10,Perfume BAR,39196,67
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-108487165/?c=710000000,108487165,10,Elite Perfume,39197,67
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-108487165/?c=710000000,108487165,10,CosMarket,39198,67
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-108487165/?c=710000000,108487165,10,Love in Paris,44735,67
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-108487165/?c=710000000,108487165,10,MIA,45900,67
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-108487165/?c=710000000,108487165,10,Французский Дом,51920,67
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-108487165/?c=710000000,108487165,10,perfumeshop_astana,52000,67
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-108487165/?c=710000000,108487165,10,Perfume Home,53990,67
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-108487165/?c=710000000,108487165,10,Amavi,55700,67
https://kaspi.kz/shop/p/banana-republic-dark-cherry-amber-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-116070341/?c=710000000,116070341,10,ПАРФЮМ.KZ,26195,58
https://kaspi.kz/shop/p/banana-republic-dark-cherry-amber-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-116070341/?c=710000000,116070341,10,Perfume BAR,26294,58
https://kaspi.kz/shop/p/banana-republic-dark-cherry-amber-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-116070341/?c=710000000,116070341,10,Sahina.kz,26294,58
https://kaspi.kz/shop/p/banana-republic-dark-cherry-amber-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-116070341/?c=710000000,116070341,10,Элит парфюм,29990,58
https://kaspi.kz/shop/p/banana-republic-dark-cherry-amber-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-116070341/?c=710000000,116070341,10,Парфюм БАР,29990,58
https://kaspi.kz/shop/p/banana-republic-dark-cherry-amber-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-116070341/?c=710000000,116070341,10,COCO-SHOP,39000,58
https://kaspi.kz/shop/p/banana-republic-dark-cherry-amber-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-116070341/?c=710000000,116070341,10,BEAUTY FACE,39990,58
https://kaspi.kz/shop/p/banana-republic-dark-cherry-amber-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-116070341/?c=710000000,116070341,10,Barinen de Sen sulu,40000,58
https://kaspi.kz/shop/p/banana-republic-dark-cherry-amber-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-116070341/?c=710000000,116070341,10,ADN Store,45990,58
https://kaspi.kz/shop/p/banana-republic-dark-cherry-amber-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-116070341/?c=710000000,116070341,10,Alpha,57000,58
https://kaspi.kz/shop/p/chanel-bleu-de-chanel-duhi-parfum-150-ml-dlja-muzhchin-107017234/?c=710000000,107017234,6,perfumeshop_astana,128000,33
https://kaspi.kz/shop/p/chanel-bleu-de-chanel-duhi-parfum-150-ml-dlja-muzhchin-107017234/?c=710000000,107017234,6,MIA,139996,33
https://kaspi.kz/shop/p/chanel-bleu-de-chanel-duhi-parfum-150-ml-dlja-muzhchin-107017234/?c=710000000,107017234,6,Adel Market,139997,33
https://kaspi.kz/shop/p/chanel-bleu-de-chanel-duhi-parfum-150-ml-dlja-muzhchin-107017234/?c=710000000,107017234,6,Perfume Home,149899,33
https://kaspi.kz/shop/p/chanel-bleu-de-chanel-duhi-parfum-150-ml-dlja-muzhchin-107017234/?c=710000000,107017234,6,COCO-SHOP,155000,33
https://kaspi.kz/shop/p/chanel-bleu-de-chanel-duhi-parfum-150-ml-dlja-muzhchin-107017234/?c=710000000,107017234,6,Amavi,164100,33
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-absolu-duhi-parfum-125-ml-dlja-muzhchin-136453807/?c=710000000,136453807,6,Inter Perfume,56900,8
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-absolu-duhi-parfum-125-ml-dlja-muzhchin-136453807/?c=710000000,136453807,6,Monamie kz,56910,8
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-absolu-duhi-parfum-125-ml-dlja-muzhchin-136453807/?c=710000000,136453807,6,ПАРФЮМ.KZ,80295,8
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-absolu-duhi-parfum-125-ml-dlja-muzhchin-136453807/?c=710000000,136453807,6,Perfume Home,81990,8
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-absolu-duhi-parfum-125-ml-dlja-muzhchin-136453807/?c=710000000,136453807,6,Французский Дом,82010,8
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-absolu-duhi-parfum-125-ml-dlja-muzhchin-136453807/?c=710000000,136453807,6,Amavi,84700,8
https://kaspi.kz/shop/p/burberry-goddess-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-113662794/?c=710000000,113662794,10,Perfume BAR,37921,26
https://kaspi.kz/shop/p/burberry-goddess-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-113662794/?c=710000000,113662794,10,Sahina.kz,37921,26
https://kaspi.kz/shop/p/burberry-goddess-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-113662794/?c=710000000,113662794,10,Elite Perfume,37922,26
https://kaspi.kz/shop/p/burberry-goddess-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-113662794/?c=710000000,113662794,10,Aroma Secret,37923,26
https://kaspi.kz/shop/p/burberry-goddess-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-113662794/?c=710000000,113662794,10,MonAmie,46410,26
https://kaspi.kz/shop/p/burberry-goddess-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-113662794/?c=710000000,113662794,10,Monamie kz,46410,26
https://kaspi.kz/shop/p/burberry-goddess-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-113662794/?c=710000000,113662794,10,MIA,53507,26
https://kaspi.kz/shop/p/burberry-goddess-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-113662794/?c=710000000,113662794,10,Beauty Market KZ,53508,26
https://kaspi.kz/shop/p/burberry-goddess-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-113662794/?c=710000000,113662794,10,Adel-Parfum,56797,26
https://kaspi.kz/shop/p/burberry-goddess-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-113662794/?c=710000000,113662794,10,perfumeshop_astana,58000,26
https://kaspi.kz/shop/p/princesse-marina-de-bourbon-tendre-reverence-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-102296940/?c=710000000,102296940,1,MonAmie,30840,6150
https://kaspi.kz/shop/p/avon-far-away-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-104313865/?c=710000000,104313865,1,Cosmetics Aesthetics,14999,45
https://kaspi.kz/shop/p/givenchy-irresistible-parfjumernaja-voda-edp-50-ml-102004971/?c=710000000,102004971,10,ИП MARLEN,39411,62
https://kaspi.kz/shop/p/givenchy-irresistible-parfjumernaja-voda-edp-50-ml-102004971/?c=710000000,102004971,10,CARISMA,39413,62
https://kaspi.kz/shop/p/givenchy-irresistible-parfjumernaja-voda-edp-50-ml-102004971/?c=710000000,102004971,10,ELISSIA,45000,62
https://kaspi.kz/shop/p/givenchy-irresistible-parfjumernaja-voda-edp-50-ml-102004971/?c=710000000,102004971,10,Adel Market,59997,62
https://kaspi.kz/shop/p/givenchy-irresistible-parfjumernaja-voda-edp-50-ml-102004971/?c=710000000,102004971,10,Adel-Parfum,60000,62
https://kaspi.kz/shop/p/givenchy-irresistible-parfjumernaja-voda-edp-50-ml-102004971/?c=710000000,102004971,10,Beauty Market KZ,60750,62
https://kaspi.kz/shop/p/givenchy-irresistible-parfjumernaja-voda-edp-50-ml-102004971/?c=710000000,102004971,10,Amavi,62000,62
https://kaspi.kz/shop/p/givenchy-irresistible-parfjumernaja-voda-edp-50-ml-102004971/?c=710000000,102004971,10,perfumeshop_astana,64000,62
https://kaspi.kz/shop/p/givenchy-irresistible-parfjumernaja-voda-edp-50-ml-102004971/?c=710000000,102004971,10,MIA,65999,62
https://kaspi.kz/shop/p/givenchy-irresistible-parfjumernaja-voda-edp-50-ml-102004971/?c=710000000,102004971,10,Французский парфюм,66000,62
https://kaspi.kz/shop/p/manzar-black-afgano-nasomatto-ekstrakt-duhov-extrait-de-parfum-35-ml-uniseks-124424674/?c=710000000,124424674,1,ИП БИНАЗАРОВА,23990,389
https://kaspi.kz/shop/p/manzar-leau-par-pour-femme-ekstrakt-duhov-extrait-de-parfum-35-ml-dlja-zhenschin-131816467/?c=710000000,131816467,1,ИП БИНАЗАРОВА,18990,389
https://kaspi.kz/shop/p/essens-w117-duhi-parfum-50-ml-duhi-parfum-50-ml-dlja-zhenschin-117209969/?c=710000000,117209969,2,ЭКО МАРКЕТ,14897,363
https://kaspi.kz/shop/p/essens-w117-duhi-parfum-50-ml-duhi-parfum-50-ml-dlja-zhenschin-117209969/?c=710000000,117209969,2,RAYANA BEAUTY,14899,363
https://kaspi.kz/shop/p/montale-roses-musk-new-box-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-135236449/?c=710000000,135236449,6,Love in Paris,39987,10
https://kaspi.kz/shop/p/montale-roses-musk-new-box-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-135236449/?c=710000000,135236449,6,Aroma Secret,39988,10
https://kaspi.kz/shop/p/montale-roses-musk-new-box-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-135236449/?c=710000000,135236449,6,My Way,39990,10
https://kaspi.kz/shop/p/montale-roses-musk-new-box-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-135236449/?c=710000000,135236449,6,Volume beauty,44991,10
https://kaspi.kz/shop/p/montale-roses-musk-new-box-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-135236449/?c=710000000,135236449,6,Adel-Parfum,44993,10
https://kaspi.kz/shop/p/montale-roses-musk-new-box-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-135236449/?c=710000000,135236449,6,Adel Market,44995,10
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,ELIXIR COLLECTION,34783,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,Aromatic.kz,34785,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,APG техникс,34905,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,Shоp_kz,34905,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,PARFUM-KZ - Официальный Магазин,35020,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,ALLA PARFUMS,37989,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,Perfume BAR,37990,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,Elite Perfume,38000,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,ИП АБДРАМAНОВ,38000,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,MIM Cosmetics,38600,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,MIA,44994,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,Adel-Parfum,44995,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,Adel Market,44997,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,Sahina.kz,44999,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,CosMarket,45000,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,ПАРФЮМ.KZ,46195,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,MonAmie,56250,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,Monamie kz,56250,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,ADN Store,65990,180
https://kaspi.kz/shop/p/versace-bright-crystal-absolu-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-100157516/?c=710000000,100157516,20,Beauty Market KZ,73500,180
https://kaspi.kz/shop/p/victoria-s-secret-bombshell-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-103066042/?c=710000000,103066042,13,Minoxidil1 kz,33398,99
https://kaspi.kz/shop/p/victoria-s-secret-bombshell-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-103066042/?c=710000000,103066042,13,2BRANDSTORE,33399,99
https://kaspi.kz/shop/p/victoria-s-secret-bombshell-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-103066042/?c=710000000,103066042,13,2BRANDSTORE_ALMATY,34000,99
https://kaspi.kz/shop/p/victoria-s-secret-bombshell-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-103066042/?c=710000000,103066042,13,ИП SECRET_ROOM,34673,99
https://kaspi.kz/shop/p/victoria-s-secret-bombshell-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-103066042/?c=710000000,103066042,13,Brand Store,34895,99
https://kaspi.kz/shop/p/victoria-s-secret-bombshell-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-103066042/?c=710000000,103066042,13,Love in Paris,34999,99
https://kaspi.kz/shop/p/victoria-s-secret-bombshell-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-103066042/?c=710000000,103066042,13,Aroma Secret,36049,99
https://kaspi.kz/shop/p/victoria-s-secret-bombshell-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-103066042/?c=710000000,103066042,13,Volume beauty,38998,99
https://kaspi.kz/shop/p/victoria-s-secret-bombshell-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-103066042/?c=710000000,103066042,13,ИП MODETTA,39000,99
https://kaspi.kz/shop/p/victoria-s-secret-bombshell-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-103066042/?c=710000000,103066042,13,Ип Керимтаев Т Б,40000,99
https://kaspi.kz/shop/p/victoria-s-secret-bombshell-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-103066042/?c=710000000,103066042,13,APG техникс,44921,99
https://kaspi.kz/shop/p/victoria-s-secret-bombshell-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-103066042/?c=710000000,103066042,13,Shоp_kz,44921,99
https://kaspi.kz/shop/p/victoria-s-secret-bombshell-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-103066042/?c=710000000,103066042,13,Estual,47950,99
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-elixir-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-131643542/?c=710000000,131643542,7,ИП MARLEN,37308,19
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-elixir-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-131643542/?c=710000000,131643542,7,MonAmie,37310,19
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-elixir-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-131643542/?c=710000000,131643542,7,Monamie kz,37310,19
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-elixir-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-131643542/?c=710000000,131643542,7,Amavi,52230,19
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-elixir-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-131643542/?c=710000000,131643542,7,Beauty Market KZ,52234,19
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-elixir-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-131643542/?c=710000000,131643542,7,Perfume Home,53300,19
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-elixir-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-131643542/?c=710000000,131643542,7,ПАРФЮМ.KZ,73995,19
