type,store,core,size,count,output
singles_group,Universal,Принт 5в1 черный,L,2,/Users/adil/Docs/kaspi_etl/docs/ops/kaspi/Kaspi_orders/Today/1.10.25_Universal_qnt2/NORMAL_singles/Принт 5в1 черный_L-2.pdf
