order_id,handover,warehouse,status,signature,__source_file__
662481132,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
662263776,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
662112366,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
663052202,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
662943114,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
663020151,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
663178503,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
663170162,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
662914443,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
662836939,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
662794069,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
663121409,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
662491365,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
662349995,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
662380122,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
662631226,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
663067099,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
662892062,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
662676255,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
662837408,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
662918054,2025-10-06,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
