order_id,handover,warehouse,status,signature,__source_file__
660326625,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660509381,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660994436,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660024678,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660449857,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660723448,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660744211,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660326102,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660544335,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660826853,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660690522,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660114335,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
661005584,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660914961,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660587280,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660823183,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660640214,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660840674,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660991666,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660981823,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660416577,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660297643,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660776418,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660702477,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660513676,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660078866,2025-10-04,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
660082829,2025-10-04,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
660034338,2025-10-04,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
660650476,2025-10-04,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
660341154,2025-10-04,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
660564186,2025-10-04,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
660550759,2025-10-04,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
660041743,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659933405,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659630389,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660621881,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660467723,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660352570,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660573722,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660167784,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660850043,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660362662,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660634629,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660509253,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660914235,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660657126,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660519659,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660415770,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660657126,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660918893,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660308872,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660466437,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660263122,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660370227,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660396790,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660745287,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
660353662,2025-10-04,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
