type,store,core,size,count,output
singles_group,11KZ,Принт 5в1 черный,2XL,2,/Users/adil/Docs/kaspi_etl/docs/ops/kaspi/Kaspi_orders/Today/30.9.25_11KZ_qnt12/NORMAL_singles/Принт 5в1 черный_2XL-2.pdf
singles_group,11KZ,Принт 5в1 черный,3XL,1,/Users/adil/Docs/kaspi_etl/docs/ops/kaspi/Kaspi_orders/Today/30.9.25_11KZ_qnt12/NORMAL_singles/Принт 5в1 черный_3XL-1.pdf
singles_group,11KZ,Принт 5в1 черный,L,3,/Users/adil/Docs/kaspi_etl/docs/ops/kaspi/Kaspi_orders/Today/30.9.25_11KZ_qnt12/NORMAL_singles/Принт 5в1 черный_L-3.pdf
singles_group,11KZ,Принт 5в1 черный,XL,6,/Users/adil/Docs/kaspi_etl/docs/ops/kaspi/Kaspi_orders/Today/30.9.25_11KZ_qnt12/NORMAL_singles/Принт 5в1 черный_XL-6.pdf
